,Type,ID,Date,ID_Group,Push,Boo,Neutral,Statistics,Total messages,Popularity
7236,清除共同帳號,hotmaw,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7237,清除共同帳號,violele,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7238,清除共同帳號,samv,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7239,清除共同帳號,huklko,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7240,清除共同帳號,chungkun,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7241,清除共同帳號,ckopw,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7242,清除共同帳號,olonen,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7243,清除共同帳號,jjlindick,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7244,清除共同帳號,ccibb,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7245,清除共同帳號,pokerfan,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7246,清除共同帳號,gogopower,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7247,清除共同帳號,ejio33,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7248,清除共同帳號,HomePon,2019-05-31-5,M.1559274998.A.13B,1,0,0,1,1,Good
7249,清除共同帳號,open24,2019-05-31-5,M.1559274998.A.13B,1,0,0,1,1,Good
7250,清除共同帳號,TAXI8,2019-05-31-5,M.1559274998.A.13B,1,0,0,1,1,Good
7251,清除共同帳號,wine88,2019-05-31-5,M.1559274998.A.13B,1,0,0,1,1,Good
7252,清除共同帳號,X2000,2019-05-31-5,M.1559274998.A.13B,1,0,0,1,1,Good
7253,清除共同帳號,YoGet,2019-05-31-5,M.1559274998.A.13B,1,0,0,1,1,Good
7254,清除共同帳號,McCafe,2019-11-24-7,M.1574574374.A.333,0,0,0,0,0,Normal
7255,清除共同帳號,ASUSLCD,2019-11-24-7,M.1574574374.A.333,0,0,0,0,0,Normal
7256,清除共同帳號,NoCool,2019-11-24-7,M.1574574374.A.333,0,0,0,0,0,Normal
7257,清除共同帳號,pony6,2019-11-24-7,M.1574574374.A.333,0,0,0,0,0,Normal
7258,清除共同帳號,SasPi,2019-11-24-7,M.1574574374.A.333,0,0,0,0,0,Normal
7259,清除共同帳號,Manx,2019-11-24-7,M.1574574374.A.333,0,0,0,0,0,Normal
7260,清除共同帳號,MaRoRo,2019-11-24-7,M.1574574374.A.333,0,0,0,0,0,Normal
7261,清除共同帳號,yeezys,2019-11-24-7,M.1574574374.A.333,0,0,0,0,0,Normal
7262,清除共同帳號,paprep,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7263,清除共同帳號,pttisme,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7264,清除共同帳號,holaman,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7265,清除共同帳號,lugis,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7266,清除共同帳號,xerray,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7267,清除共同帳號,doublecolor,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7268,清除共同帳號,bikevo,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7269,清除共同帳號,kaokaoa,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7270,清除共同帳號,eric1999,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7271,清除共同帳號,redynp,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7272,清除共同帳號,sidayin,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7273,清除共同帳號,lichitree,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7274,清除共同帳號,sevensi,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7275,清除共同帳號,SonicBK,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7276,清除共同帳號,summerchung,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7277,清除共同帳號,zxcv3388,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7278,清除共同帳號,oXMsV,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7279,清除共同帳號,osta,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7280,清除共同帳號,sandppkji,2019-07-17-3,M.1563302412.A.B45,0,0,0,0,0,Normal
7281,清除共同帳號,ewanmac,2019-07-17-3,M.1563302412.A.B45,0,0,0,0,0,Normal
7282,清除共同帳號,trustlove,2019-07-17-3,M.1563302412.A.B45,0,0,0,0,0,Normal
7283,清除共同帳號,ji321586,2019-07-18-4,M.1563385142.A.D4E,0,0,0,0,0,Normal
7284,清除共同帳號,klizon,2019-07-18-4,M.1563385142.A.D4E,0,0,0,0,0,Normal
7285,清除共同帳號,shuto,2019-07-18-4,M.1563385142.A.D4E,0,0,0,0,0,Normal
7286,清除共同帳號,golenn,2019-11-23-6,M.1574483489.A.AE5,0,0,0,0,0,Normal
7287,清除共同帳號,okornok,2019-11-23-6,M.1574483489.A.AE5,0,0,0,0,0,Normal
7288,清除共同帳號,yeees,2019-11-23-6,M.1574483489.A.AE5,0,0,0,0,0,Normal
7289,清除共同帳號,nbatw,2019-11-23-6,M.1574483489.A.AE5,0,0,0,0,0,Normal
7290,清除共同帳號,kindofit,2019-11-23-6,M.1574483489.A.AE5,0,0,0,0,0,Normal
7291,清除共同帳號,iger,2019-11-23-6,M.1574483489.A.AE5,0,0,0,0,0,Normal
7292,清除共同帳號,PMITW,2019-11-23-6,M.1574483489.A.AE5,0,0,0,0,0,Normal
7293,清除共同帳號,Qsure,2019-11-23-6,M.1574483489.A.AE5,0,0,0,0,0,Normal
7294,清除共同帳號,SanSong,2019-11-23-6,M.1574483489.A.AE5,0,0,0,0,0,Normal
7295,清除共同帳號,solar88,2019-11-23-6,M.1574483489.A.AE5,0,0,0,0,0,Normal
7296,清除共同帳號,sysoop,2019-11-23-6,M.1574483489.A.AE5,0,0,0,0,0,Normal
7297,清除共同帳號,mindray,2019-11-23-6,M.1574483489.A.AE5,0,0,0,0,0,Normal
7298,清除共同帳號,AgaDa,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7299,清除共同帳號,AooB,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7300,清除共同帳號,BiDNA,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7301,清除共同帳號,CoCoR,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7302,清除共同帳號,dods,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7303,清除共同帳號,feGood,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7304,清除共同帳號,HiPPT,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7305,清除共同帳號,HoWood,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7306,清除共同帳號,JetBlack,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7307,清除共同帳號,JPcom,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7308,清除共同帳號,KingBus,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7309,清除共同帳號,NetXP,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7310,清除共同帳號,Peabody,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7311,清除共同帳號,RaPo,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7312,清除共同帳號,RCtv,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7313,清除共同帳號,RCxxy,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7314,清除共同帳號,Siphy,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7315,清除共同帳號,TPP12,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7316,清除共同帳號,WayMo,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7317,清除共同帳號,xOOxx,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7318,清除共同帳號,yogo,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7319,清除共同帳號,ZenGo,2019-06-6-4,M.1559793935.A.90C,1,0,0,1,1,Good
7320,清除共同帳號,chenshen,2019-10-16-3,M.1571161649.A.020,0,0,0,0,0,Normal
7321,清除共同帳號,chrisma,2019-10-16-3,M.1571161649.A.020,0,0,0,0,0,Normal
7322,清除共同帳號,JACK177,2019-10-16-3,M.1571161649.A.020,0,0,0,0,0,Normal
7323,清除共同帳號,sainai3,2019-10-16-3,M.1571161649.A.020,0,0,0,0,0,Normal
7324,清除共同帳號,xug4rw82,2019-10-7-1,M.1570454643.A.2DC,0,0,0,0,0,Normal
7325,清除共同帳號,wenjohntw,2019-10-7-1,M.1570454643.A.2DC,0,0,0,0,0,Normal
7326,清除共同帳號,aa8919aa,2019-10-7-1,M.1570454643.A.2DC,0,0,0,0,0,Normal
7327,清除共同帳號,oxpandaxo,2019-10-7-1,M.1570454643.A.2DC,0,0,0,0,0,Normal
7328,清除共同帳號,timmy6621,2019-10-7-1,M.1570454643.A.2DC,0,0,0,0,0,Normal
7329,清除共同帳號,a18792000,2019-10-7-1,M.1570454643.A.2DC,0,0,0,0,0,Normal
7330,清除共同帳號,b4582004,2019-10-7-1,M.1570454643.A.2DC,0,0,0,0,0,Normal
7331,清除共同帳號,come846614,2019-10-7-1,M.1570454643.A.2DC,0,0,0,0,0,Normal
7332,清除共同帳號,dun1931,2019-10-7-1,M.1570454643.A.2DC,0,0,0,0,0,Normal
7333,清除共同帳號,Gordey,2019-10-7-1,M.1570454432.A.3BD,0,0,0,0,0,Normal
7334,清除共同帳號,nishang,2019-10-7-1,M.1570454432.A.3BD,0,0,0,0,0,Normal
7335,清除共同帳號,pkoqwe,2019-10-18-5,M.1571332299.A.F80,0,0,0,0,0,Normal
7336,清除共同帳號,xfac,2019-10-18-5,M.1571332299.A.F80,0,0,0,0,0,Normal
7337,清除共同帳號,iluvha,2019-10-18-5,M.1571332299.A.F80,0,0,0,0,0,Normal
7338,清除共同帳號,tneoxx,2019-10-18-5,M.1571332299.A.F80,0,0,0,0,0,Normal
7339,清除共同帳號,glasswin,2019-10-18-5,M.1571332299.A.F80,0,0,0,0,0,Normal
7340,清除共同帳號,wjekrw,2019-10-18-5,M.1571332299.A.F80,0,0,0,0,0,Normal
7341,清除共同帳號,sisere,2019-10-29-2,M.1572355073.A.E1E,0,0,0,0,0,Normal
7342,清除共同帳號,bitcoi,2019-10-29-2,M.1572355073.A.E1E,0,0,0,0,0,Normal
7343,清除共同帳號,donoex,2019-10-29-2,M.1572355073.A.E1E,0,0,0,0,0,Normal
7344,清除共同帳號,apatment,2019-10-29-2,M.1572355073.A.E1E,0,0,0,0,0,Normal
7345,清除共同帳號,Aptantion,2019-10-29-2,M.1572355073.A.E1E,0,0,0,0,0,Normal
7346,清除共同帳號,TaiwanKMT,2019-10-29-2,M.1572355073.A.E1E,0,0,0,0,0,Normal
7347,清除共同帳號,bikebarn,2019-10-29-2,M.1572355073.A.E1E,0,0,0,0,0,Normal
7348,清除共同帳號,YehYiJin,2019-10-29-2,M.1572355073.A.E1E,0,0,0,0,0,Normal
7349,清除共同帳號,z870287,2019-10-29-2,M.1572355073.A.E1E,0,0,0,0,0,Normal
7350,清除共同帳號,sshits,2019-10-29-2,M.1572355073.A.E1E,0,0,0,0,0,Normal
7351,清除共同帳號,islyking,2019-10-29-2,M.1572355073.A.E1E,0,0,0,0,0,Normal
7352,清除共同帳號,pityty,2019-10-29-2,M.1572355073.A.E1E,0,0,0,0,0,Normal
7353,清除共同帳號,refcom,2019-10-29-2,M.1572355073.A.E1E,0,0,0,0,0,Normal
7354,清除共同帳號,sedfcgtt,2019-10-29-2,M.1572355073.A.E1E,0,0,0,0,0,Normal
7355,清除共同帳號,xx228,2019-10-29-2,M.1572355073.A.E1E,0,0,0,0,0,Normal
7356,清除共同帳號,xixihah,2019-10-29-2,M.1572355073.A.E1E,0,0,0,0,0,Normal
7357,清除共同帳號,jhjh,2019-10-29-2,M.1572355073.A.E1E,0,0,0,0,0,Normal
7358,清除共同帳號,jpmorgen,2019-11-1-5,M.1572584099.A.F73,0,0,0,0,0,Normal
7359,清除共同帳號,hydechan,2019-11-1-5,M.1572584099.A.F73,0,0,0,0,0,Normal
7360,清除共同帳號,Sharapo,2019-11-1-5,M.1572584099.A.F73,0,0,0,0,0,Normal
7361,清除共同帳號,wehuk,2019-11-1-5,M.1572584099.A.F73,0,0,0,0,0,Normal
7362,清除共同帳號,donotn,2019-11-1-5,M.1572584099.A.F73,0,0,0,0,0,Normal
7363,清除共同帳號,TiQP,2019-11-1-5,M.1572584099.A.F73,0,0,0,0,0,Normal
7364,清除共同帳號,djienn,2019-11-1-5,M.1572584099.A.F73,0,0,0,0,0,Normal
7365,清除共同帳號,gu1003,2019-11-1-5,M.1572584099.A.F73,0,0,0,0,0,Normal
7366,清除共同帳號,papahah,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7367,清除共同帳號,mrede,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7368,清除共同帳號,horrytsai,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7369,清除共同帳號,pkowez,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7370,清除共同帳號,xxmana,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7371,清除共同帳號,oldsigi,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7372,清除共同帳號,holysoec,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7373,清除共同帳號,goldenP,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7374,清除共同帳號,keinji315,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7375,清除共同帳號,ad860830,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7376,清除共同帳號,oopen,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7377,清除共同帳號,jiowz,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7378,清除共同帳號,hasucker,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7379,清除共同帳號,idpot,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7380,清除共同帳號,krist,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7381,清除共同帳號,Q0gT3,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7382,清除共同帳號,zlehguw,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7383,清除共同帳號,bongau,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7384,清除共同帳號,cheapin,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7385,清除共同帳號,mike829262,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7386,清除共同帳號,linane,2019-10-22-2,M.1571678005.A.E42,0,0,0,0,0,Normal
7387,清除共同帳號,CowCow3Q,2019-05-31-5,M.1559274998.A.13B,1,0,0,1,1,Good
7388,清除共同帳號,Energiewende,2019-05-31-5,M.1559274998.A.13B,1,0,0,1,1,Good
7389,清除共同帳號,GoGoPIG,2019-05-31-5,M.1559274998.A.13B,1,0,0,1,1,Good
7390,清除共同帳號,Hibor,2019-05-31-5,M.1559274998.A.13B,1,0,0,1,1,Good
7391,清除共同帳號,IDpass,2019-05-31-5,M.1559274998.A.13B,1,0,0,1,1,Good
7392,清除共同帳號,LeOrange,2019-05-31-5,M.1559274998.A.13B,1,0,0,1,1,Good
7393,清除共同帳號,Qatar,2019-05-31-5,M.1559274998.A.13B,1,0,0,1,1,Good
7394,清除共同帳號,QRcat,2019-05-31-5,M.1559274998.A.13B,1,0,0,1,1,Good
7395,清除共同帳號,ToKoYo,2019-05-31-5,M.1559274998.A.13B,1,0,0,1,1,Good
7396,清除共同帳號,TPkiller,2019-11-24-7,M.1574574374.A.333,0,0,0,0,0,Normal
7397,清除共同帳號,headwind,2019-11-24-7,M.1574574374.A.333,0,0,0,0,0,Normal
7398,清除共同帳號,Malop,2019-11-24-7,M.1574574374.A.333,0,0,0,0,0,Normal
7399,清除共同帳號,MerryOn,2019-11-24-7,M.1574574374.A.333,0,0,0,0,0,Normal
7400,清除共同帳號,kiank2,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7401,清除共同帳號,carotn,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7402,清除共同帳號,raywen56,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7403,清除共同帳號,ds23,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7404,清除共同帳號,shiusiu,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7405,清除共同帳號,AirFuck,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7406,清除共同帳號,Neutronn,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7407,清除共同帳號,aidener,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7408,清除共同帳號,NTUlosers,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7409,清除共同帳號,k131504543,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7410,清除共同帳號,mckos,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7411,清除共同帳號,skoen,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7412,清除共同帳號,uuur,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7413,清除共同帳號,chunachun,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7414,清除共同帳號,naga,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7415,清除共同帳號,capten,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7416,清除共同帳號,achuda,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7417,清除共同帳號,panpana,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7418,清除共同帳號,siho,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7419,清除共同帳號,doglove,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7420,清除共同帳號,timefl,2019-10-19-6,M.1571477742.A.DFC,0,0,0,0,0,Normal
7421,清除VPN帳號,abomb,2019-05-25-6,M.1558775700.A.454,1,0,0,1,1,Good
7422,清除VPN帳號,Hariclia,2019-05-25-6,M.1558775700.A.454,1,0,0,1,1,Good
7423,清除VPN帳號,joy2001billy,2019-05-25-6,M.1558775700.A.454,1,0,0,1,1,Good
7424,清除VPN帳號,rave16,2019-05-25-6,M.1558775700.A.454,1,0,0,1,1,Good
7425,清除VPN帳號,zxc03211130,2019-05-25-6,M.1558775700.A.454,1,0,0,1,1,Good
7426,清除VPN帳號,CHBank,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7427,清除VPN帳號,NTUTW,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7428,清除VPN帳號,TigerPo,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7429,清除VPN帳號,ChuMay,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7430,清除VPN帳號,UUber,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7431,清除VPN帳號,appook,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7432,清除VPN帳號,atot,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7433,清除VPN帳號,NEXTon,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7434,清除VPN帳號,MEGANZ,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7435,清除VPN帳號,Dunkin,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7436,清除VPN帳號,Mburger,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7437,清除VPN帳號,Alice18,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7438,清除VPN帳號,ABOPO,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7439,清除VPN帳號,acdE,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7440,清除VPN帳號,ACUVUE,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7441,清除VPN帳號,AIIBC,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7442,清除VPN帳號,AKOKO,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7443,清除VPN帳號,Antonov,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7444,清除VPN帳號,ASCO,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7445,清除VPN帳號,Boxwall,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7446,清除VPN帳號,call8,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7447,清除VPN帳號,catawiki,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7448,清除VPN帳號,celeron,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7449,清除VPN帳號,CheckMe,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7450,清除VPN帳號,Chelp,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7451,清除VPN帳號,CICILY,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7452,清除VPN帳號,Codiy,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7453,清除VPN帳號,ModelY,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7454,清除VPN帳號,catchy,2019-05-25-6,M.1558775700.A.454,1,0,0,1,1,Good
7455,清除VPN帳號,jlsf0116,2019-05-25-6,M.1558775700.A.454,1,0,0,1,1,Good
7456,清除VPN帳號,kimeaharu,2019-05-25-6,M.1558775700.A.454,1,0,0,1,1,Good
7457,清除VPN帳號,kunker,2019-05-25-6,M.1558775700.A.454,1,0,0,1,1,Good
7458,清除VPN帳號,l314520,2019-05-25-6,M.1558775700.A.454,1,0,0,1,1,Good
7459,清除VPN帳號,love90619,2019-05-25-6,M.1558775700.A.454,1,0,0,1,1,Good
7460,清除VPN帳號,raymondabcd,2019-05-25-6,M.1558775700.A.454,1,0,0,1,1,Good
7461,清除VPN帳號,Sattar,2019-05-25-6,M.1558775700.A.454,1,0,0,1,1,Good
7462,清除VPN帳號,tonycool0309,2019-05-25-6,M.1558775700.A.454,1,0,0,1,1,Good
7463,清除VPN帳號,Honer,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7464,清除VPN帳號,OILcash,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7465,清除VPN帳號,PhonePay,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7466,清除VPN帳號,Eunice,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7467,清除VPN帳號,NewFord,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7468,清除VPN帳號,fxxkYOU,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7469,清除VPN帳號,l7app,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7470,清除VPN帳號,jkforum,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7471,清除VPN帳號,Esunday,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7472,清除VPN帳號,ck101com,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7473,清除VPN帳號,andor,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7474,清除VPN帳號,ASISUS,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7475,清除VPN帳號,axact,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7476,清除VPN帳號,BBnet,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7477,清除VPN帳號,BiBiZ,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7478,清除VPN帳號,CACIO,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7479,清除VPN帳號,CiMed,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7480,清除VPN帳號,N66mAP,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7481,清除VPN帳號,ryan970784,2019-05-25-6,M.1558775700.A.454,1,0,0,1,1,Good
7482,清除VPN帳號,kloap,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7483,清除VPN帳號,EEBBc,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7484,清除VPN帳號,AudiTxT,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7485,清除VPN帳號,IBONON,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7486,清除VPN帳號,BpoTV,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7487,清除VPN帳號,AppApple,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7488,清除VPN帳號,NaTool,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7489,清除VPN帳號,O8O8O8,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7490,清除VPN帳號,WinXYZ,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7491,清除VPN帳號,Xmotor,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7492,清除VPN帳號,CLauren,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7493,清除VPN帳號,CCPgroup,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7494,清除VPN帳號,carryCARE,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7495,清除VPN帳號,GLENCORE,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7496,清除VPN帳號,GGAPP,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7497,清除VPN帳號,N71mAP,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7498,清除VPN帳號,AIDS1980,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7499,清除VPN帳號,A20th,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7500,清除VPN帳號,ABCoo,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7501,清除VPN帳號,Acar,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7502,清除VPN帳號,AltPlus,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7503,清除VPN帳號,AudiA9,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7504,清除VPN帳號,AuGeRo,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7505,清除VPN帳號,BevyC,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7506,清除VPN帳號,BOEcom,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
7507,清除VPN帳號,coday,2019-05-28-2,M.1559030923.A.A47,1,0,0,1,1,Good
